id,borehole_id,profile_id,temperature,depth
3114,269,264,-12.956431,18.028564
3115,269,264,-13.009694,19.994514
3116,269,264,-12.893205,22.008417
3117,270,265,-10.683784,4.981876
3118,270,265,-11.369927,5.96044
3119,270,265,-11.455863,7.9729877
3120,270,265,-12.01794,8.952381
3121,270,265,-12.025018,10.0057125
3122,270,265,-11.857301,13.962854
3123,270,265,-11.48119,18.998177
3124,270,265,-11.75414,29.038555
3125,271,266,-10.166078,3.9784946
3126,271,266,-10.590106,4.470046
3127,271,266,-11.063604,5.391705
3128,271,266,-11.102473,6.344086
3129,271,266,-11.042403,7.296467
3130,271,266,-10.879859,8.264209
3131,271,266,-10.689046,9.1705065
3132,271,266,-10.477032,10.122888
3133,271,266,-10.2650175,11.152074
3134,271,266,-10.091873,12.073732
3135,271,266,-9.925795,13.056835
3136,271,266,-9.826855,14.009216
3137,271,266,-9.731449,14.946237
3138,271,266,-9.667845,16.006144
3139,271,266,-9.632509,16.958525
3140,271,266,-9.586573,17.941628
3141,271,266,-9.565371,18.878649
3142,271,266,-9.561837,19.892473
3143,271,266,-9.558304,20.890938
3144,271,266,-9.561837,21.843317
3145,271,266,-9.565371,22.841782
3146,271,266,-9.575972,23.778801
3147,271,266,-9.600707,24.792627
3148,271,266,-9.618375,25.77573
3149,271,266,-9.639576,26.804916
3150,271,266,-9.657244,27.78802
3151,271,266,-9.6749115,28.694317
3152,271,266,-9.696113,29.708141
3153,272,267,-7.606007,3.9631336
3154,272,267,-8.300353,5.0230412
3155,272,267,-8.893993,8.986176
3156,272,267,-7.8074207,14.032258
3157,272,267,-6.646643,24.0553
3158,273,268,-14.066183,12.081546
3159,273,268,-14.026798,18.070623
3160,273,268,-13.95614,24.280733
3161,273,268,-13.856266,30.058764
3162,273,268,-13.75641,36.27205
3163,273,268,-13.664887,42.2668
3164,273,268,-13.590049,48.25974
3165,273,268,-13.529804,54.14227
3166,273,268,-13.419517,60.24788
3167,273,268,-13.305054,66.245125
3168,273,268,-13.201022,72.35005
3169,273,268,-13.082379,78.13013
3170,273,268,-12.982511,84.01697
3171,273,268,-12.880556,89.904045
3172,273,268,-12.772363,96.22705
3173,273,268,-12.647471,102.22543
3174,273,268,-12.512154,108.224945
3175,273,268,-12.397686,114.11338
3176,273,268,-12.320775,120.43298
3177,274,269,-13.55933,10.17804
3178,274,269,-13.505306,15.189381
3179,274,269,-13.536785,20.082603
3180,274,269,-13.5036125,24.98286
3181,274,269,-13.401632,30.217049
3182,274,269,-13.3768015,35.116398
3183,274,269,-13.347809,40.23383
3184,274,269,-13.283363,45.35512
3185,274,269,-13.200139,50.260826
3186,274,269,-13.133603,55.273525
3187,274,269,-13.042042,60.28895
3188,274,269,-12.954642,65.086296
3189,274,269,-12.881859,70.31731
3190,274,269,-12.767352,75.22642
3191,274,269,-12.640341,80.354515
3192,275,270,-12.67925,10.273805
3193,275,270,-12.977559,12.308818
3194,275,270,-12.986305,22.427607
3195,275,270,-12.846981,32.562504
3196,275,270,-12.609634,42.59926
3197,275,270,-12.591061,47.497925
3198,275,270,-12.495328,52.513805
3199,275,270,-12.410023,57.52855
3200,275,270,-12.328784,59.93131
3201,275,270,-12.180822,62.667767
3202,276,271,-13.359405,17.27273
3203,276,271,-13.236804,28.38514
3204,276,271,-13.097384,36.126133
3205,276,271,-12.99961,42.23038
3206,276,271,-12.818454,49.32303
3207,276,271,-12.676923,56.411366
3208,276,271,-12.574929,61.31911
3209,277,272,-13.453605,26.076447
3210,277,272,-13.356391,46.21769
3211,277,272,-13.044362,66.16468
3212,277,272,-12.798839,80.337265
3213,277,272,-12.613629,90.36835
3214,277,272,-12.492906,96.25746
3215,277,272,-12.405515,101.27243
3216,278,273,-6.749188,2.122964
3217,278,273,-6.2134953,10.618004
3218,278,273,-6.0745354,19.184568
3219,278,273,-6.2529535,27.730556
3220,278,273,-6.4238057,36.17979
3221,278,273,-6.4812894,44.441887
3222,278,273,-6.414127,53.10104
3223,278,273,-6.4904923,61.264668
3224,278,273,-6.313759,69.93092
3225,278,273,-6.257912,78.39486
3226,278,273,-6.069824,86.86736
3227,278,273,-5.9346232,95.23919
3228,279,274,-5.0005045,9.140722
3229,279,274,-6.183288,10.814452
3230,279,274,-6.3427954,19.167177
3231,279,274,-6.4002886,27.526516
3232,279,274,-6.499353,35.980404
3233,279,274,-6.556865,44.534233
3234,279,274,-6.4481316,53.098835
3235,279,274,-6.5056343,61.55542
3236,279,274,-6.3061733,69.63968
3237,279,274,-6.254153,78.58959
3238,279,274,-6.028272,86.9673
3239,279,274,-5.9232883,95.23993
3240,279,274,-5.761668,103.905205
3241,279,274,-5.4942265,112.28561
3242,280,275,-6.24605,11.3924055
3243,280,275,-4.697517,30.379747
3244,280,275,-3.717833,60.759495
3245,280,275,-3.7494357,82.27848
3246,280,275,-4.1602707,101.26582
3247,280,275,-4.3182845,137.97469
3248,281,276,-0.9367946,10.126582
3249,281,276,-0.9683973,21.518988
3250,281,276,-1.1896162,41.772152
3251,281,276,-2.1693003,62.02532
3252,281,276,-2.959368,79.74683
3253,281,276,-3.9706547,100.0
3254,281,276,-4.476298,122.78481
3255,282,277,0.013830912,0.74782765
3256,282,277,0.01034914,1.7667024
3257,282,277,-0.10278927,2.7771158
3258,282,277,-0.652342,3.7753127
3259,282,277,-0.89838415,5.764053
3260,282,277,-0.9479369,6.76225
3261,282,277,-0.84616715,7.768005
3262,282,277,-0.750957,8.795579
3263,282,277,-0.74129075,9.80333
3264,282,277,-0.3425892,11.799771
3265,282,277,-0.33205733,13.78295
3266,282,277,-0.09872078,14.775015
3267,283,278,0.011426373,0.5094374
3268,283,278,-0.3977878,1.4937538
3269,283,278,-0.60086566,2.473602
3270,283,278,-0.6922093,3.331807
3271,283,278,-0.7921804,4.352773
3272,283,278,-0.5961431,5.32397
3273,283,278,-0.49654707,6.3514485
3274,283,278,-0.34876406,7.312853
3275,284,279,-8.536689,2.3816464
3276,284,279,-12.407562,4.8838787
3277,284,279,-12.885262,7.4367824
3278,285,280,-7.2852964,2.440927
3279,285,280,-11.347022,4.9439263
3280,285,280,-11.973161,7.497427
3281,285,280,-11.08821,11.438249
3282,286,281,-1.2281214,0.4658284
3283,286,281,-2.245239,0.6628482
3284,286,281,-4.0253425,0.9701189
3285,286,281,-9.956969,2.5159762
3286,286,281,-12.899005,3.942633
3287,286,281,-13.9785595,4.440019
3288,286,281,-14.273333,4.977125
3289,286,281,-14.436824,6.5426717
3290,286,281,-13.769833,8.98379
3291,286,281,-11.787663,11.526808
3292,286,281,-10.187366,14.028485
3293,286,281,-8.280828,18.908422
3294,286,281,-7.264512,23.89912
3295,287,282,-3.2215471,0.45240393
3296,287,282,-4.1335635,0.41319603
3297,287,282,-4.810209,0.9089631
3298,287,282,-6.122858,1.4501601
3299,287,282,-8.135466,1.9512969
3300,287,282,-9.087786,2.448172
3301,287,282,-11.350901,3.957847
3302,287,282,-13.737202,6.496986
3303,287,282,-12.603432,9.000539
3304,287,282,-11.109247,11.481207
3305,287,282,-8.96911,16.445951
3306,287,282,-7.486435,21.391903
3307,287,282,-6.0033383,26.445036
3308,288,283,-0.8687195,0.18570489
3309,288,283,-3.9629056,0.6697522
3310,288,283,-6.0601683,1.2141029
3311,288,283,-10.401195,2.7964406
3312,288,283,-14.3570595,5.2561407
3313,288,283,-13.9442005,7.7840285
3314,288,283,-9.588882,15.226542
3315,288,283,-8.836985,17.688757
3316,288,283,-7.787784,20.256962
3317,288,283,-6.8777494,25.183777
3318,289,284,-0.88773304,0.74313915
3319,289,284,-5.3349986,2.2723117
3320,289,284,-11.623371,4.7735424
3321,289,284,-13.681067,7.289923
3322,289,284,-10.12084,14.767789
3323,289,284,-8.192591,19.776258
3324,289,284,-7.155111,24.756155
3325,290,285,-0.31753835,0.14061578
3326,290,285,-8.280955,2.702171
3327,290,285,-12.406214,5.2268624
3328,290,285,-10.828851,12.680543
3329,290,285,-7.5449085,22.699785
3330,291,286,-1.9767791,13.73603
3331,291,286,-2.1176872,33.643223
3332,291,286,-2.211579,54.004074
3333,291,286,-2.3939633,74.84364
3334,291,286,-1.5833861,118.61717
3335,291,286,-0.9608617,162.42548
3336,291,286,-0.24983573,207.14212
3337,291,286,-0.20807509,249.20842
3338,291,286,-0.25479156,294.0652
3339,292,287,-0.35759097,27.753304
3340,292,287,-0.46737766,48.311306
3341,292,287,-0.5928482,68.35536
3342,292,287,-0.72772896,87.88546
3343,292,287,-0.65558344,107.92951
3344,292,287,-0.42973652,207.12189
3345,292,287,-0.32308656,223.05434
3346,292,287,-0.22584693,237.95888
3347,292,287,-0.22898369,254.40529
3348,292,287,-0.23839398,267.25403
3349,293,288,-11.550387,3.5299838
3350,293,288,-5.9302325,5.1053486
3351,293,288,0.0,6.8557534
3352,294,289,-13.83721,1.1377634
3353,294,289,-11.705426,2.508914
3354,294,289,-7.7906976,4.2009726
3355,294,289,-5.3100777,6.5056725
3356,294,289,-2.7906976,8.985414
3357,294,289,-1.7829458,12.048622
3358,294,289,-1.2015504,14.061588
3359,295,290,-12.635659,1.4878445
3360,295,290,-11.782946,1.9837925
3361,295,290,-6.4728684,4.9594812
3362,295,290,-0.07751938,5.484603
3363,296,291,-4.2248063,4.2593193
3364,296,291,-0.96899223,6.301459
3365,296,291,0.0,6.5056725
3366,297,142,-14.092592,6.3905325
3367,297,142,-14.064815,11.715977
3368,297,142,-14.018518,18.106508
3369,297,142,-13.972222,23.786982
3370,297,142,-13.861111,29.822485
3371,297,142,-13.759259,35.857986
3372,297,142,-13.666667,42.24852
3373,297,142,-13.583333,48.284023
3374,297,142,-13.537037,53.964497
3375,297,142,-13.416667,60.0
3376,297,142,-13.305555,66.0355
3377,297,142,-13.203704,71.71597
3378,297,142,-13.074074,78.10651
3379,297,142,-12.981482,84.14201
3380,297,142,-12.87963,90.17751
3381,297,142,-12.768518,95.85799
3382,297,142,-12.648149,102.24852
3383,297,142,-12.5,108.28403
3384,297,142,-12.388889,114.31953
3385,297,142,-12.305555,120.35503
